#TYPE System.Management.Automation.PSCustomObject
"Package","Version","Assembly","DotNetFramework"
"devexpress.wpf.charts.designer.de","18.1.6","DevExpress.Charts.Designer.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.win.spreadsheet.de","18.1.6","DevExpress.XtraSpreadsheet.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.charts.designer.ja","18.1.6","DevExpress.Charts.Designer.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.win.spreadsheet.ja","18.1.6","DevExpress.XtraSpreadsheet.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.charts.es","18.1.6","DevExpress.Xpf.Charts.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.win.treemap","18.1.6","DevExpress.XtraTreeMap.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.charts.ru","18.1.6","DevExpress.Xpf.Charts.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.core.de","18.1.6","DevExpress.Xpf.Core.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.core.ja","18.1.6","DevExpress.Xpf.Core.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.dashboard","18.1.6","DevExpress.Dashboard.v18.1.Wpf",".NETFramework,Version=v4.0"
"devexpress.wpf.dashboard","18.1.6","DevExpress.Xpf.Dashboard.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.charts","18.1.6","DevExpress.Xpf.Charts.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.charts.designer","18.1.6","DevExpress.Charts.Designer.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.charts.designer.es","18.1.6","DevExpress.Charts.Designer.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.charts.designer.ru","18.1.6","DevExpress.Charts.Designer.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.charts.ja","18.1.6","DevExpress.Xpf.Charts.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.diagram","18.1.6","DevExpress.Xpf.Diagram.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.core.es","18.1.6","DevExpress.Xpf.Core.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.core.ru","18.1.6","DevExpress.Xpf.Core.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.gauges","18.1.6","DevExpress.Xpf.Gauges.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.dialogs","18.1.6","DevExpress.Xpf.Dialogs.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.gauges.es","18.1.6","DevExpress.Xpf.Gauges.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.core","18.1.6","DevExpress.Xpf.Core.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.core","18.1.6","DevExpress.Xpf.Core.v18.1.Extensions",".NETFramework,Version=v4.0"
"devexpress.wpf.gauges.ru","18.1.6","DevExpress.Xpf.Gauges.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.grid.core","18.1.6","DevExpress.Xpf.Grid.v18.1.Core",".NETFramework,Version=v4.0"
"devexpress.wpf.grid.core","18.1.6","DevExpress.Xpf.Grid.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.grid.core","18.1.6","DevExpress.Xpf.Grid.v18.1.Extensions",".NETFramework,Version=v4.0"
"devexpress.wpf.grid.core.es","18.1.6","DevExpress.Xpf.Grid.v18.1.Core.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.grid.core.ru","18.1.6","DevExpress.Xpf.Grid.v18.1.Core.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.layout.de","18.1.6","DevExpress.Xpf.LayoutControl.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.expressioneditor","18.1.6","DevExpress.Xpf.ExpressionEditor.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.layout.ja","18.1.6","DevExpress.Xpf.LayoutControl.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.gauges.de","18.1.6","DevExpress.Xpf.Gauges.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.gauges.ja","18.1.6","DevExpress.Xpf.Gauges.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.map","18.1.6","DevExpress.Xpf.Map.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.grid.core.de","18.1.6","DevExpress.Xpf.Grid.v18.1.Core.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.grid.core.ja","18.1.6","DevExpress.Xpf.Grid.v18.1.Core.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.layout.es","18.1.6","DevExpress.Xpf.LayoutControl.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.layout.ru","18.1.6","DevExpress.Xpf.LayoutControl.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer.es","18.1.6","DevExpress.Xpf.PdfViewer.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.layout","18.1.6","DevExpress.Xpf.LayoutControl.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.de","18.1.6","DevExpress.Xpf.Controls.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.de","18.1.6","DevExpress.Xpf.Docking.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.de","18.1.6","DevExpress.Xpf.NavBar.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.de","18.1.6","DevExpress.Xpf.Ribbon.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ja","18.1.6","DevExpress.Xpf.Controls.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ja","18.1.6","DevExpress.Xpf.Docking.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ja","18.1.6","DevExpress.Xpf.NavBar.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ja","18.1.6","DevExpress.Xpf.Ribbon.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","18.1.6","DevExpress.Xpf.Accordion.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","18.1.6","DevExpress.Xpf.Controls.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","18.1.6","DevExpress.Xpf.Docking.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","18.1.6","DevExpress.Xpf.Layout.v18.1.Core",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","18.1.6","DevExpress.Xpf.NavBar.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","18.1.6","DevExpress.Xpf.Ribbon.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer","18.1.6","DevExpress.Xpf.PdfViewer.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.printing","18.1.6","DevExpress.Xpf.Printing.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer.ru","18.1.6","DevExpress.Xpf.PdfViewer.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.printing.es","18.1.6","DevExpress.Xpf.Printing.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.es","18.1.6","DevExpress.Xpf.Controls.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.es","18.1.6","DevExpress.Xpf.Docking.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.es","18.1.6","DevExpress.Xpf.NavBar.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.es","18.1.6","DevExpress.Xpf.Ribbon.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.printing.ru","18.1.6","DevExpress.Xpf.Printing.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ru","18.1.6","DevExpress.Xpf.Controls.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ru","18.1.6","DevExpress.Xpf.Docking.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ru","18.1.6","DevExpress.Xpf.NavBar.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ru","18.1.6","DevExpress.Xpf.Ribbon.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer.de","18.1.6","DevExpress.Xpf.PdfViewer.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer.ja","18.1.6","DevExpress.Xpf.PdfViewer.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid","18.1.6","DevExpress.Xpf.PropertyGrid.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.pivotgrid","18.1.6","DevExpress.Xpf.PivotGrid.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid.es","18.1.6","DevExpress.Xpf.PropertyGrid.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid.ru","18.1.6","DevExpress.Xpf.PropertyGrid.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting.de","18.1.6","DevExpress.Xpf.ReportDesigner.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.printing.de","18.1.6","DevExpress.Xpf.Printing.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting.ja","18.1.6","DevExpress.Xpf.ReportDesigner.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.printing.ja","18.1.6","DevExpress.Xpf.Printing.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit","18.1.6","DevExpress.Xpf.RichEdit.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit.es","18.1.6","DevExpress.Xpf.RichEdit.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.prismadapters","18.1.6","DevExpress.Xpf.PrismAdapters.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit.ru","18.1.6","DevExpress.Xpf.RichEdit.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler.de","18.1.6","DevExpress.Xpf.Scheduler.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid.de","18.1.6","DevExpress.Xpf.PropertyGrid.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid.ja","18.1.6","DevExpress.Xpf.PropertyGrid.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler.ja","18.1.6","DevExpress.Xpf.Scheduler.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduling","18.1.6","DevExpress.Xpf.Scheduling.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduling.es","18.1.6","DevExpress.Xpf.Scheduling.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting","18.1.6","DevExpress.Xpf.CodeView.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting","18.1.6","DevExpress.Xpf.DataAccess.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting","18.1.6","DevExpress.Xpf.ReportDesigner.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduling.ru","18.1.6","DevExpress.Xpf.Scheduling.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting.es","18.1.6","DevExpress.Xpf.ReportDesigner.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting.ru","18.1.6","DevExpress.Xpf.ReportDesigner.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker.de","18.1.6","DevExpress.Xpf.SpellChecker.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit.de","18.1.6","DevExpress.Xpf.RichEdit.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker.ja","18.1.6","DevExpress.Xpf.SpellChecker.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit.ja","18.1.6","DevExpress.Xpf.RichEdit.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet","18.1.6","DevExpress.Xpf.Spreadsheet.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet.es","18.1.6","DevExpress.Xpf.Spreadsheet.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler","18.1.6","DevExpress.Xpf.Scheduler.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler.es","18.1.6","DevExpress.Xpf.Scheduler.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet.ru","18.1.6","DevExpress.Xpf.Spreadsheet.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler.ru","18.1.6","DevExpress.Xpf.Scheduler.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduling.de","18.1.6","DevExpress.Xpf.Scheduling.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduling.ja","18.1.6","DevExpress.Xpf.Scheduling.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.dxstyle","18.1.6","DevExpress.Xpf.Themes.DXStyle.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker","18.1.6","DevExpress.Xpf.SpellChecker.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.metropolisdark","18.1.6","DevExpress.Xpf.Themes.MetropolisDark.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker.es","18.1.6","DevExpress.Xpf.SpellChecker.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker.ru","18.1.6","DevExpress.Xpf.SpellChecker.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2007black","18.1.6","DevExpress.Xpf.Themes.Office2007Black.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet.de","18.1.6","DevExpress.Xpf.Spreadsheet.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet.ja","18.1.6","DevExpress.Xpf.Spreadsheet.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2007silver","18.1.6","DevExpress.Xpf.Themes.Office2007Silver.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2010blue","18.1.6","DevExpress.Xpf.Themes.Office2010Blue.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.lightgray","18.1.6","DevExpress.Xpf.Themes.LightGray.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2013","18.1.6","DevExpress.Xpf.Themes.Office2013.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2013lightgray","18.1.6","DevExpress.Xpf.Themes.Office2013LightGray.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.metropolislight","18.1.6","DevExpress.Xpf.Themes.MetropolisLight.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016blackse","18.1.6","DevExpress.Xpf.Themes.Office2016BlackSE.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2007blue","18.1.6","DevExpress.Xpf.Themes.Office2007Blue.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016colorfulse","18.1.6","DevExpress.Xpf.Themes.Office2016ColorfulSE.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2010black","18.1.6","DevExpress.Xpf.Themes.Office2010Black.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016white","18.1.6","DevExpress.Xpf.Themes.Office2016White.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2010silver","18.1.6","DevExpress.Xpf.Themes.Office2010Silver.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.seven","18.1.6","DevExpress.Xpf.Themes.Seven.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2013darkgray","18.1.6","DevExpress.Xpf.Themes.Office2013DarkGray.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016black","18.1.6","DevExpress.Xpf.Themes.Office2016Black.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.treemap","18.1.6","DevExpress.Xpf.TreeMap.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016darkgrayse","18.1.6","DevExpress.Xpf.Themes.Office2016DarkGraySE.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.vs2017dark","18.1.6","DevExpress.Xpf.Themes.VS2017Dark.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.vs2010","18.1.6","DevExpress.Xpf.Themes.VS2010.v18.1",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016colorful","18.1.6","DevExpress.Xpf.Themes.Office2016Colorful.v18.1",".NETFramework,Version=v4.0"
"devexpress.xpo.de","18.1.6","DevExpress.Xpo.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.xpo.de","18.1.6","DevExpress.Xpo.v18.1.resources",".NETStandard,Version=v2.0"
"devexpress.wpf.themes.office2016whitese","18.1.6","DevExpress.Xpf.Themes.Office2016WhiteSE.v18.1",".NETFramework,Version=v4.0"
"devexpress.xpo.ja","18.1.6","DevExpress.Xpo.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.xpo.ja","18.1.6","DevExpress.Xpo.v18.1.resources",".NETStandard,Version=v2.0"
"devexpress.wpf.themes.touchlinedark","18.1.6","DevExpress.Xpf.Themes.TouchlineDark.v18.1",".NETFramework,Version=v4.0"
"devextreme.aspnet.core","18.1.6","DevExtreme.AspNet.Core",".NETFramework,Version=v4.5.1"
"devextreme.aspnet.core","18.1.6","DevExtreme.AspNet.Core",".NETStandard,Version=v1.6"
"devexpress.wpf.themes.vs2017blue","18.1.6","DevExpress.Xpf.Themes.VS2017Blue.v18.1",".NETFramework,Version=v4.0"
"devexpress.xpo.ru","18.1.6","DevExpress.Xpo.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.xpo.ru","18.1.6","DevExpress.Xpo.v18.1.resources",".NETStandard,Version=v2.0"
"devexpress.wpf.themes.vs2017light","18.1.6","DevExpress.Xpf.Themes.VS2017Light.v18.1",".NETFramework,Version=v4.0"
"devexpress.xpo","18.1.6","DevExpress.Xpo.v18.1",".NETFramework,Version=v4.0"
"devexpress.xpo","18.1.6","DevExpress.Xpo.v18.1",".NETStandard,Version=v2.0"
"devexpress.xpo.es","18.1.6","DevExpress.Xpo.v18.1.resources",".NETFramework,Version=v4.0"
"devexpress.xpo.es","18.1.6","DevExpress.Xpo.v18.1.resources",".NETStandard,Version=v2.0"
"devextreme.aspnet.mvc","18.1.6","DevExtreme.AspNet.Mvc",".NETFramework,Version=v4.0"
