"Package","Version","Assembly","DotNetFramework"
"DevExpress.Blazor.Reporting.Viewer.ja","21.1.4.0","DevExpress.Blazor.Reporting.v21.1.Viewer.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.Data.Desktop","21.1.4.0","DevExpress.Data.Desktop.v21.1.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Data.Desktop","21.1.4.0","DevExpress.Data.Desktop.v21.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Chart.ru","21.1.4.0","DevExpress.ExpressApp.Chart.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Chart.ru","21.1.4.0","DevExpress.ExpressApp.Chart.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.CodeParser","21.1.4.0","DevExpress.CodeParser.v21.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.CodeParser","21.1.4.0","DevExpress.CodeParser.v21.1.dll",".NETStandard,Version=v2.0"
"DevExpress.Blazor.ja","21.1.4.0","DevExpress.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.AspNetCore.Reporting","21.1.4.0","DevExpress.AspNetCore.Reporting.v21.1.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.ConditionalAppearance","21.1.4.0","DevExpress.ExpressApp.ConditionalAppearance.v21.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ConditionalAppearance","21.1.4.0","DevExpress.ExpressApp.ConditionalAppearance.v21.1.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Blazor.ru","21.1.4.0","DevExpress.ExpressApp.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Chart.es","21.1.4.0","DevExpress.ExpressApp.Chart.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Chart.es","21.1.4.0","DevExpress.ExpressApp.Chart.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.AuditTrail.ru","21.1.4.0","DevExpress.ExpressApp.AuditTrail.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.AuditTrail.ru","21.1.4.0","DevExpress.ExpressApp.AuditTrail.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.CloneObject.ru","21.1.4.0","DevExpress.ExpressApp.CloneObject.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.CloneObject.ru","21.1.4.0","DevExpress.ExpressApp.CloneObject.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.EasyTest.BlazorAdapter","21.1.4.0","DevExpress.ExpressApp.EasyTest.BlazorAdapter.v21.1.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Chart","21.1.4.0","DevExpress.ExpressApp.Chart.v21.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Chart","21.1.4.0","DevExpress.ExpressApp.Chart.v21.1.dll",".NETStandard,Version=v2.0"
"DevExpress.AspNetCore.RichEdit","21.1.4.0","DevExpress.AspNetCore.RichEdit.v21.1.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Blazor.ja","21.1.4.0","DevExpress.ExpressApp.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.FileAttachment.Blazor.es","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Chart.ja","21.1.4.0","DevExpress.ExpressApp.Chart.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Chart.ja","21.1.4.0","DevExpress.ExpressApp.Chart.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Blazor","21.1.4.0","DevExpress.ExpressApp.Blazor.v21.1.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Chart.Win","21.1.4.0","DevExpress.ExpressApp.Chart.Win.v21.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Chart.Win","21.1.4.0","DevExpress.ExpressApp.Chart.Win.v21.1.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.AspNetCore.Resources","21.1.4.0","DevExpress.AspNetCore.Resources.v21.1.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Dashboards.Win.de","21.1.4.0","DevExpress.ExpressApp.Dashboards.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards.Win.de","21.1.4.0","DevExpress.ExpressApp.Dashboards.Win.v21.1.resources.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.ExpressApp.EF","21.1.4.0","DevExpress.ExpressApp.EF.v21.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.EF","21.1.4.0","DevExpress.ExpressApp.EF.v21.1.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.ExpressApp.Dashboards.Win.ja","21.1.4.0","DevExpress.ExpressApp.Dashboards.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards.Win.ja","21.1.4.0","DevExpress.ExpressApp.Dashboards.Win.v21.1.resources.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.ExpressApp.Dashboards.Web.de","21.1.4.0","DevExpress.ExpressApp.Dashboards.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Blazor.ru","21.1.4.0","DevExpress.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.FileAttachment.Blazor.ru","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.FileAttachment.Win","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Win.v21.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Win","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Win.v21.1.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.ExpressApp.Dashboards.Win","21.1.4.0","DevExpress.ExpressApp.Dashboards.Win.v21.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards.Win","21.1.4.0","DevExpress.ExpressApp.Dashboards.Win.v21.1.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.AspNetCore.Spreadsheet","21.1.4.0","DevExpress.AspNetCore.Spreadsheet.v21.1.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.FileAttachment.Win.es","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Win.es","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Win.v21.1.resources.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.ExpressApp.Notifications.ru","21.1.4.0","DevExpress.ExpressApp.Notifications.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Notifications.ru","21.1.4.0","DevExpress.ExpressApp.Notifications.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.PivotGrid","21.1.4.0","DevExpress.ExpressApp.PivotGrid.v21.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotGrid","21.1.4.0","DevExpress.ExpressApp.PivotGrid.v21.1.dll",".NETStandard,Version=v2.0"
"DevExpress.Blazor","21.1.4.0","DevExpress.Blazor.v21.1.dll",".NETFramework,Version=v5.0"
"DevExpress.Blazor.RichEdit","21.1.4.0","DevExpress.Blazor.Common.v21.1.dll",".NETFramework,Version=v5.0"
"DevExpress.Blazor.RichEdit","21.1.4.0","DevExpress.Blazor.OfficeUtils.v21.1.dll",".NETFramework,Version=v5.0"
"DevExpress.Blazor.RichEdit","21.1.4.0","DevExpress.Blazor.RichEdit.v21.1.dll",".NETFramework,Version=v5.0"
"DevExpress.Blazor.RichEdit","21.1.4.0","DevExpress.Blazor.RichEditUtils.v21.1.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.ScriptRecorder.ja","21.1.4.0","DevExpress.ExpressApp.ScriptRecorder.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ScriptRecorder.ja","21.1.4.0","DevExpress.ExpressApp.ScriptRecorder.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.Scaffolding.Core.de","21.1.4.0","DevExpress.Mvvm.v21.1.DataModel.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Scaffolding.Core.de","21.1.4.0","DevExpress.Mvvm.v21.1.DataModel.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Maps.Web.ja","21.1.4.0","DevExpress.ExpressApp.Maps.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Gauges.de","21.1.4.0","DevExpress.Xpf.Gauges.v21.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Gauges.de","21.1.4.0","DevExpress.Xpf.Gauges.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Gauges.ja","21.1.4.0","DevExpress.Xpf.Gauges.v21.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Gauges.ja","21.1.4.0","DevExpress.Xpf.Gauges.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Notifications.Web.ru","21.1.4.0","DevExpress.ExpressApp.Notifications.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Web.de","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotGrid.Web.de","21.1.4.0","DevExpress.ExpressApp.PivotGrid.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Web.es","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards.Web.es","21.1.4.0","DevExpress.ExpressApp.Dashboards.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.EFCore.ja","21.1.4.0","DevExpress.EntityFrameworkCore.Security.v21.1.resources.dll",".NETStandard,Version=v2.1"
"DevExpress.ExpressApp.Web.ja","21.1.4.0","DevExpress.ExpressApp.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotGrid.Web.ja","21.1.4.0","DevExpress.ExpressApp.PivotGrid.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Maps.Web.de","21.1.4.0","DevExpress.ExpressApp.Maps.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Controls.ru","21.1.4.0","DevExpress.Xpf.Controls.v21.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Controls.ru","21.1.4.0","DevExpress.Xpf.Controls.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.SpellChecker.ja","21.1.4.0","DevExpress.Xpf.SpellChecker.v21.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.SpellChecker.ja","21.1.4.0","DevExpress.Xpf.SpellChecker.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Win.ru","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Win.ru","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Win.v21.1.resources.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.ExpressApp.ReportsV2.Blazor.de","21.1.4.0","DevExpress.ExpressApp.ReportsV2.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.FileAttachment.Blazor.ja","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Notifications.Web.ja","21.1.4.0","DevExpress.ExpressApp.Notifications.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotChart.Web.de","21.1.4.0","DevExpress.ExpressApp.PivotChart.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Office.Web.ja","21.1.4.0","DevExpress.ExpressApp.Office.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Blazor.es","21.1.4.0","DevExpress.ExpressApp.ReportsV2.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.ReportsV2.Blazor.ja","21.1.4.0","DevExpress.ExpressApp.ReportsV2.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.FileAttachment.Web.ja","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.EFCore.es","21.1.4.0","DevExpress.EntityFrameworkCore.Security.v21.1.resources.dll",".NETStandard,Version=v2.1"
"DevExpress.ExpressApp.Blazor.de","21.1.4.0","DevExpress.ExpressApp.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.EFCore.ru","21.1.4.0","DevExpress.EntityFrameworkCore.Security.v21.1.resources.dll",".NETStandard,Version=v2.1"
"DevExpress.ExpressApp.PivotChart.Web.ja","21.1.4.0","DevExpress.ExpressApp.PivotChart.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotGrid.Web.ru","21.1.4.0","DevExpress.ExpressApp.PivotGrid.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Office.Web.de","21.1.4.0","DevExpress.ExpressApp.Office.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Web.es","21.1.4.0","DevExpress.ExpressApp.ReportsV2.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.Web.ru","21.1.4.0","DevExpress.ExpressApp.Scheduler.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.Web.ja","21.1.4.0","DevExpress.ExpressApp.Scheduler.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Office.es","21.1.4.0","DevExpress.Web.ASPxRichEdit.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Office.es","21.1.4.0","DevExpress.Web.ASPxSpreadsheet.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Blazor.ru","21.1.4.0","DevExpress.ExpressApp.ReportsV2.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Workflow.Win.ja","21.1.4.0","DevExpress.ExpressApp.Workflow.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.Win.es","21.1.4.0","DevExpress.ExpressApp.Workflow.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.Web.es","21.1.4.0","DevExpress.ExpressApp.Scheduler.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Web.es","21.1.4.0","DevExpress.ExpressApp.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Reporting.de","21.1.4.0","DevExpress.Xpf.ReportDesigner.v21.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Reporting.de","21.1.4.0","DevExpress.Xpf.ReportDesigner.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Blazor.Reporting.Viewer.es","21.1.4.0","DevExpress.Blazor.Reporting.v21.1.Viewer.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Workflow.ja","21.1.4.0","DevExpress.ExpressApp.Workflow.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.Win.ru","21.1.4.0","DevExpress.ExpressApp.Workflow.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Maps.Web.es","21.1.4.0","DevExpress.ExpressApp.Maps.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Web.ja","21.1.4.0","DevExpress.ExpressApp.ReportsV2.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Blazor.Reporting.Viewer.de","21.1.4.0","DevExpress.Blazor.Reporting.v21.1.Viewer.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Office.Web.es","21.1.4.0","DevExpress.ExpressApp.Office.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Web.ru","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Scaffolding.Core.ja","21.1.4.0","DevExpress.Mvvm.v21.1.DataModel.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Scaffolding.Core.ja","21.1.4.0","DevExpress.Mvvm.v21.1.DataModel.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Blazor.de","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Blazor.v21.1.resources.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Dashboards.Web.ja","21.1.4.0","DevExpress.ExpressApp.Dashboards.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Gauges.es","21.1.4.0","DevExpress.XtraGauges.v21.1.Presets.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Win.Gauges.es","21.1.4.0","DevExpress.XtraGauges.v21.1.Presets.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.ja","21.1.4.0","DevExpress.ExpressApp.ReportsV2.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.ja","21.1.4.0","DevExpress.ExpressApp.ReportsV2.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Office.Web.ru","21.1.4.0","DevExpress.ExpressApp.Office.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Notifications.Web.de","21.1.4.0","DevExpress.ExpressApp.Notifications.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.EFCore.de","21.1.4.0","DevExpress.EntityFrameworkCore.Security.v21.1.resources.dll",".NETStandard,Version=v2.1"
"DevExpress.ExpressApp.ReportsV2.Web.ru","21.1.4.0","DevExpress.ExpressApp.ReportsV2.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Win.de","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Win.de","21.1.4.0","DevExpress.ExpressApp.FileAttachment.Win.v21.1.resources.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.ExpressApp.ReportsV2.Web.de","21.1.4.0","DevExpress.ExpressApp.ReportsV2.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.StateMachine.ru","21.1.4.0","DevExpress.ExpressApp.StateMachine.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.StateMachine.ru","21.1.4.0","DevExpress.ExpressApp.StateMachine.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.CloneObject.de","21.1.4.0","DevExpress.ExpressApp.CloneObject.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.CloneObject.de","21.1.4.0","DevExpress.ExpressApp.CloneObject.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.ScriptRecorder.de","21.1.4.0","DevExpress.ExpressApp.ScriptRecorder.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ScriptRecorder.de","21.1.4.0","DevExpress.ExpressApp.ScriptRecorder.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.PivotGrid.ru","21.1.4.0","DevExpress.ExpressApp.PivotGrid.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotGrid.ru","21.1.4.0","DevExpress.ExpressApp.PivotGrid.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Web.de","21.1.4.0","DevExpress.ExpressApp.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Notifications.Web.es","21.1.4.0","DevExpress.ExpressApp.Notifications.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotChart.Web.ru","21.1.4.0","DevExpress.ExpressApp.PivotChart.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.Win.de","21.1.4.0","DevExpress.ExpressApp.Workflow.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.ru","21.1.4.0","DevExpress.ExpressApp.Workflow.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotChart.Web.es","21.1.4.0","DevExpress.ExpressApp.PivotChart.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.Web.de","21.1.4.0","DevExpress.ExpressApp.Scheduler.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.de","21.1.4.0","DevExpress.ExpressApp.Workflow.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Gauges.de","21.1.4.0","DevExpress.XtraGauges.v21.1.Presets.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Win.Gauges.de","21.1.4.0","DevExpress.XtraGauges.v21.1.Presets.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Scheduler.ru","21.1.4.0","DevExpress.Web.ASPxScheduler.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Kpi.es","21.1.4.0","DevExpress.ExpressApp.Kpi.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Kpi.es","21.1.4.0","DevExpress.ExpressApp.Kpi.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.PivotGrid.Web.es","21.1.4.0","DevExpress.ExpressApp.PivotGrid.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Validation.Blazor","21.1.4.0","DevExpress.ExpressApp.Validation.Blazor.v21.1.dll",".NETFramework,Version=v5.0"
"DevExpress.ExpressApp.Maps.Web.ru","21.1.4.0","DevExpress.ExpressApp.Maps.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Scheduler.ja","21.1.4.0","DevExpress.Web.ASPxScheduler.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Web.ru","21.1.4.0","DevExpress.ExpressApp.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards.ja","21.1.4.0","DevExpress.ExpressApp.Dashboards.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards.ja","21.1.4.0","DevExpress.ExpressApp.Dashboards.v21.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Validation.Win.de","21.1.4.0","DevExpress.ExpressApp.Validation.Win.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Validation.Win.de","21.1.4.0","DevExpress.ExpressApp.Validation.Win.v21.1.resources.dll",".NETFramework,Version=v5.0,Profile=windows"
"DevExpress.ExpressApp.Dashboards.Web.ru","21.1.4.0","DevExpress.ExpressApp.Dashboards.Web.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Scheduler.de","21.1.4.0","DevExpress.Web.ASPxScheduler.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.es","21.1.4.0","DevExpress.ExpressApp.Workflow.v21.1.resources.dll",".NETFramework,Version=v4.5.2"
