#TYPE System.Management.Automation.PSCustomObject
"Package","Version","Assembly","DotNetFramework"
"devexpress.expressapp.dashboards.ja","18.2.5","DevExpress.ExpressApp.Dashboards.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards","18.2.5","DevExpress.ExpressApp.Dashboards.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.web","18.2.5","DevExpress.ExpressApp.Dashboards.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.es","18.2.5","DevExpress.ExpressApp.Dashboards.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.web.es","18.2.5","DevExpress.ExpressApp.Dashboards.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.ru","18.2.5","DevExpress.ExpressApp.Dashboards.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.web.ru","18.2.5","DevExpress.ExpressApp.Dashboards.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.web.de","18.2.5","DevExpress.ExpressApp.Dashboards.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.win.de","18.2.5","DevExpress.ExpressApp.Dashboards.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.web.ja","18.2.5","DevExpress.ExpressApp.Dashboards.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.win.ja","18.2.5","DevExpress.ExpressApp.Dashboards.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.win","18.2.5","DevExpress.ExpressApp.Dashboards.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dataservice","18.2.5","DevExpress.ExpressApp.DataService.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.win.es","18.2.5","DevExpress.ExpressApp.Dashboards.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.dashboards.win.ru","18.2.5","DevExpress.ExpressApp.Dashboards.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.ef","18.2.5","DevExpress.ExpressApp.EF.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.de","18.2.5","DevExpress.ExpressApp.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.mobile","18.2.5","DevExpress.ExpressApp.FileAttachment.Mobile.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.es","18.2.5","DevExpress.ExpressApp.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.web.de","18.2.5","DevExpress.ExpressApp.FileAttachment.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.web","18.2.5","DevExpress.ExpressApp.FileAttachment.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.web.ja","18.2.5","DevExpress.ExpressApp.FileAttachment.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.web.es","18.2.5","DevExpress.ExpressApp.FileAttachment.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.win","18.2.5","DevExpress.ExpressApp.FileAttachment.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.web.ru","18.2.5","DevExpress.ExpressApp.FileAttachment.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.win.es","18.2.5","DevExpress.ExpressApp.FileAttachment.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.win.de","18.2.5","DevExpress.ExpressApp.FileAttachment.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.win.ja","18.2.5","DevExpress.ExpressApp.FileAttachment.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.htmlpropertyeditor.web","18.2.5","DevExpress.ExpressApp.HtmlPropertyEditor.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.fileattachment.win.ru","18.2.5","DevExpress.ExpressApp.FileAttachment.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.htmlpropertyeditor.win.de","18.2.5","DevExpress.ExpressApp.HtmlPropertyEditor.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.htmlpropertyeditor.win","18.2.5","DevExpress.ExpressApp.HtmlPropertyEditor.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.htmlpropertyeditor.win.ja","18.2.5","DevExpress.ExpressApp.HtmlPropertyEditor.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.htmlpropertyeditor.win.es","18.2.5","DevExpress.ExpressApp.HtmlPropertyEditor.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.images","18.2.5","DevExpress.ExpressApp.Images.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.htmlpropertyeditor.win.ru","18.2.5","DevExpress.ExpressApp.HtmlPropertyEditor.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.kpi","18.2.5","DevExpress.ExpressApp.Kpi.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.ja","18.2.5","DevExpress.ExpressApp.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.kpi.es","18.2.5","DevExpress.ExpressApp.Kpi.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.kpi.de","18.2.5","DevExpress.ExpressApp.Kpi.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.kpi.ru","18.2.5","DevExpress.ExpressApp.Kpi.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.kpi.ja","18.2.5","DevExpress.ExpressApp.Kpi.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.localization.mobile","18.2.5","DevExpress.ExpressApp.Localization.Mobile.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.maps.mobile","18.2.5","DevExpress.ExpressApp.Maps.Mobile.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.maps.mobile.es","18.2.5","DevExpress.ExpressApp.Maps.Mobile.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.maps.mobile.de","18.2.5","DevExpress.ExpressApp.Maps.Mobile.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.maps.mobile.ru","18.2.5","DevExpress.ExpressApp.Maps.Mobile.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.maps.web.de","18.2.5","DevExpress.ExpressApp.Maps.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.maps.web","18.2.5","DevExpress.ExpressApp.Maps.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.maps.web.ru","18.2.5","DevExpress.ExpressApp.Maps.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.mobile.de","18.2.5","DevExpress.ExpressApp.Mobile.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.mobile","18.2.5","DevExpress.ExpressApp.Mobile.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.mobile.es","18.2.5","DevExpress.ExpressApp.Mobile.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.mobile.ja","18.2.5","DevExpress.ExpressApp.Mobile.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.mobile.ru","18.2.5","DevExpress.ExpressApp.Mobile.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications","18.2.5","DevExpress.ExpressApp.Notifications.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.de","18.2.5","DevExpress.ExpressApp.Notifications.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.es","18.2.5","DevExpress.ExpressApp.Notifications.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.ja","18.2.5","DevExpress.ExpressApp.Notifications.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.ru","18.2.5","DevExpress.ExpressApp.Notifications.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.web","18.2.5","DevExpress.ExpressApp.Notifications.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.web.de","18.2.5","DevExpress.ExpressApp.Notifications.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.web.es","18.2.5","DevExpress.ExpressApp.Notifications.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.web.ja","18.2.5","DevExpress.ExpressApp.Notifications.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.web.ru","18.2.5","DevExpress.ExpressApp.Notifications.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.notifications.win","18.2.5","DevExpress.ExpressApp.Notifications.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.office.win","18.2.5","DevExpress.ExpressApp.Office.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.office.win.de","18.2.5","DevExpress.ExpressApp.Office.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.office.win.ja","18.2.5","DevExpress.ExpressApp.Office.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.office.win.es","18.2.5","DevExpress.ExpressApp.Office.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart","18.2.5","DevExpress.ExpressApp.PivotChart.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.office.win.ru","18.2.5","DevExpress.ExpressApp.Office.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.es","18.2.5","DevExpress.ExpressApp.PivotChart.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.de","18.2.5","DevExpress.ExpressApp.PivotChart.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.ru","18.2.5","DevExpress.ExpressApp.PivotChart.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.ja","18.2.5","DevExpress.ExpressApp.PivotChart.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.web.de","18.2.5","DevExpress.ExpressApp.PivotChart.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.web","18.2.5","DevExpress.ExpressApp.PivotChart.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.web.ja","18.2.5","DevExpress.ExpressApp.PivotChart.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.web.es","18.2.5","DevExpress.ExpressApp.PivotChart.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.win","18.2.5","DevExpress.ExpressApp.PivotChart.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.web.ru","18.2.5","DevExpress.ExpressApp.PivotChart.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.win.es","18.2.5","DevExpress.ExpressApp.PivotChart.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.win.de","18.2.5","DevExpress.ExpressApp.PivotChart.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.win.ru","18.2.5","DevExpress.ExpressApp.PivotChart.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotchart.win.ja","18.2.5","DevExpress.ExpressApp.PivotChart.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotgrid.de","18.2.5","DevExpress.ExpressApp.PivotGrid.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotgrid","18.2.5","DevExpress.ExpressApp.PivotGrid.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotgrid.ja","18.2.5","DevExpress.ExpressApp.PivotGrid.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotgrid.web","18.2.5","DevExpress.ExpressApp.PivotGrid.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotgrid.ru","18.2.5","DevExpress.ExpressApp.PivotGrid.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotgrid.web.ru","18.2.5","DevExpress.ExpressApp.PivotGrid.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.pivotgrid.win","18.2.5","DevExpress.ExpressApp.PivotGrid.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2","18.2.5","DevExpress.ExpressApp.ReportsV2.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.es","18.2.5","DevExpress.ExpressApp.ReportsV2.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.mobile","18.2.5","DevExpress.ExpressApp.ReportsV2.Mobile.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.de","18.2.5","DevExpress.ExpressApp.ReportsV2.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.ja","18.2.5","DevExpress.ExpressApp.ReportsV2.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.web","18.2.5","DevExpress.ExpressApp.ReportsV2.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.web.es","18.2.5","DevExpress.ExpressApp.ReportsV2.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.web.ru","18.2.5","DevExpress.ExpressApp.ReportsV2.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.ru","18.2.5","DevExpress.ExpressApp.ReportsV2.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.win.de","18.2.5","DevExpress.ExpressApp.ReportsV2.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.web.de","18.2.5","DevExpress.ExpressApp.ReportsV2.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.win.ja","18.2.5","DevExpress.ExpressApp.ReportsV2.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.web.ja","18.2.5","DevExpress.ExpressApp.ReportsV2.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.ru","18.2.5","DevExpress.ExpressApp.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.win","18.2.5","DevExpress.ExpressApp.ReportsV2.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.de","18.2.5","DevExpress.ExpressApp.Scheduler.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.win.es","18.2.5","DevExpress.ExpressApp.ReportsV2.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.ja","18.2.5","DevExpress.ExpressApp.Scheduler.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.web","18.2.5","DevExpress.ExpressApp.Scheduler.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.reportsv2.win.ru","18.2.5","DevExpress.ExpressApp.ReportsV2.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.web.es","18.2.5","DevExpress.ExpressApp.Scheduler.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler","18.2.5","DevExpress.ExpressApp.Scheduler.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.web.ru","18.2.5","DevExpress.ExpressApp.Scheduler.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.es","18.2.5","DevExpress.ExpressApp.Scheduler.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.win.de","18.2.5","DevExpress.ExpressApp.Scheduler.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.ru","18.2.5","DevExpress.ExpressApp.Scheduler.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.win.ja","18.2.5","DevExpress.ExpressApp.Scheduler.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.web.de","18.2.5","DevExpress.ExpressApp.Scheduler.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder","18.2.5","DevExpress.ExpressApp.ScriptRecorder.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.web.ja","18.2.5","DevExpress.ExpressApp.Scheduler.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.es","18.2.5","DevExpress.ExpressApp.ScriptRecorder.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.win","18.2.5","DevExpress.ExpressApp.Scheduler.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.ru","18.2.5","DevExpress.ExpressApp.ScriptRecorder.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.win.es","18.2.5","DevExpress.ExpressApp.Scheduler.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scheduler.win.ru","18.2.5","DevExpress.ExpressApp.Scheduler.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.win","18.2.5","DevExpress.ExpressApp.ScriptRecorder.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.de","18.2.5","DevExpress.ExpressApp.ScriptRecorder.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.win.es","18.2.5","DevExpress.ExpressApp.ScriptRecorder.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.ja","18.2.5","DevExpress.ExpressApp.ScriptRecorder.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.win.ru","18.2.5","DevExpress.ExpressApp.ScriptRecorder.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.web","18.2.5","DevExpress.ExpressApp.ScriptRecorder.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.security.xpo","18.2.5","DevExpress.ExpressApp.Security.Xpo.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.win.de","18.2.5","DevExpress.ExpressApp.ScriptRecorder.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.security.xpo.es","18.2.5","DevExpress.ExpressApp.Security.Xpo.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.security.xpo.ru","18.2.5","DevExpress.ExpressApp.Security.Xpo.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.scriptrecorder.win.ja","18.2.5","DevExpress.ExpressApp.ScriptRecorder.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.security.ef","18.2.5","DevExpress.ExpressApp.Security.EF.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.statemachine","18.2.5","DevExpress.ExpressApp.StateMachine.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.statemachine.es","18.2.5","DevExpress.ExpressApp.StateMachine.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.security.xpo.de","18.2.5","DevExpress.ExpressApp.Security.Xpo.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.statemachine.ru","18.2.5","DevExpress.ExpressApp.StateMachine.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.security.xpo.ja","18.2.5","DevExpress.ExpressApp.Security.Xpo.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.spa","18.2.5","DevExpress.ExpressApp.Spa.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.treelisteditors.web","18.2.5","DevExpress.ExpressApp.TreeListEditors.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.statemachine.de","18.2.5","DevExpress.ExpressApp.StateMachine.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.statemachine.ja","18.2.5","DevExpress.ExpressApp.StateMachine.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.treelisteditors","18.2.5","DevExpress.ExpressApp.TreeListEditors.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.validation","18.2.5","DevExpress.ExpressApp.Validation.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.validation.es","18.2.5","DevExpress.ExpressApp.Validation.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.validation.mobile","18.2.5","DevExpress.ExpressApp.Validation.Mobile.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.validation.ru","18.2.5","DevExpress.ExpressApp.Validation.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.validation.web","18.2.5","DevExpress.ExpressApp.Validation.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.treelisteditors.win","18.2.5","DevExpress.ExpressApp.TreeListEditors.Win.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.validation.win.de","18.2.5","DevExpress.ExpressApp.Validation.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.validation.de","18.2.5","DevExpress.ExpressApp.Validation.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.validation.win.ru","18.2.5","DevExpress.ExpressApp.Validation.Win.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.validation.ja","18.2.5","DevExpress.ExpressApp.Validation.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.viewvariantsmodule","18.2.5","DevExpress.ExpressApp.ViewVariantsModule.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.viewvariantsmodule.es","18.2.5","DevExpress.ExpressApp.ViewVariantsModule.v18.2.resources",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.web","18.2.5","DevExpress.ExpressApp.Web.v18.2",".NETFramework,Version=v4.5.2"
"devexpress.expressapp.web.es","18.2.5","DevExpress.ExpressApp.Web.v18.2.resources",".NETFramework,Version=v4.5.2"
