"Package","Version","Assembly","DotNetFramework"
"devextreme.aspnet.core","16.2.10","DevExtreme.AspNet.Core.dll",".NETFramework,Version=v4.5.1"
"devextreme.aspnet.core","16.2.10","DevExtreme.AspNet.Core.dll",".NETStandard,Version=v1.6"
"devextreme.aspnet.mvc","16.2.10","DevExtreme.AspNet.Mvc.dll",".NETFramework,Version=v4.0"
