"Package","Version","Assembly","DotNetFramework"
"DevExpress.AspNetCore.Resources.es","20.1.6.0","DevExpress.AspNetCore.Resources.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.DataService","20.1.6.0","DevExpress.ExpressApp.DataService.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.HtmlPropertyEditor.Win","20.1.6.0","DevExpress.ExpressApp.HtmlPropertyEditor.Win.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ja","20.1.6.0","DevExpress.ExpressApp.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ja","20.1.6.0","DevExpress.ExpressApp.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.ConditionalAppearance","20.1.6.0","DevExpress.ExpressApp.ConditionalAppearance.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ConditionalAppearance","20.1.6.0","DevExpress.ExpressApp.ConditionalAppearance.v20.1.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Chart","20.1.6.0","DevExpress.ExpressApp.Chart.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Chart","20.1.6.0","DevExpress.ExpressApp.Chart.v20.1.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Maps.Mobile.es","20.1.6.0","DevExpress.ExpressApp.Maps.Mobile.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Office.Win.ru","20.1.6.0","DevExpress.ExpressApp.Office.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Kpi.ru","20.1.6.0","DevExpress.ExpressApp.Kpi.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Kpi.ru","20.1.6.0","DevExpress.ExpressApp.Kpi.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Notifications.es","20.1.6.0","DevExpress.ExpressApp.Notifications.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Notifications.es","20.1.6.0","DevExpress.ExpressApp.Notifications.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.es","20.1.6.0","DevExpress.ExpressApp.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.es","20.1.6.0","DevExpress.ExpressApp.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.HtmlPropertyEditor.Win.de","20.1.6.0","DevExpress.ExpressApp.HtmlPropertyEditor.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Win.de","20.1.6.0","DevExpress.ExpressApp.FileAttachment.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Web","20.1.6.0","DevExpress.ExpressApp.FileAttachment.Web.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Office","20.1.6.0","DevExpress.ExpressApp.Office.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Office","20.1.6.0","DevExpress.ExpressApp.Office.v20.1.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Scheduler","20.1.6.0","DevExpress.ExpressApp.Scheduler.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ScriptRecorder.ja","20.1.6.0","DevExpress.ExpressApp.ScriptRecorder.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ScriptRecorder.ja","20.1.6.0","DevExpress.ExpressApp.ScriptRecorder.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.FileAttachment.Win","20.1.6.0","DevExpress.ExpressApp.FileAttachment.Win.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards","20.1.6.0","DevExpress.ExpressApp.Dashboards.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards","20.1.6.0","DevExpress.ExpressApp.Dashboards.v20.1.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.EasyTest.WinAdapter","20.1.6.0","DevExpress.ExpressApp.EasyTest.WinAdapter.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Blazor.Reporting","20.1.6.0","DevExpress.Blazor.Reporting.v20.1.dll",".NETStandard,Version=v2.1"
"DevExpress.Win.Dialogs.Core.ru","20.1.6.0","DevExpress.Dialogs.v20.1.Core.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Kpi.de","20.1.6.0","DevExpress.ExpressApp.Kpi.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Kpi.de","20.1.6.0","DevExpress.ExpressApp.Kpi.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Dashboards.Win.ja","20.1.6.0","DevExpress.ExpressApp.Dashboards.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.AspNetCore.Resources.de","20.1.6.0","DevExpress.AspNetCore.Resources.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.WindowsDesktop.Sparkline.Core","20.1.6.0","DevExpress.Sparkline.v20.1.Core.dll",".NETStandard,Version=v2.0"
"DevExpress.Win.Spreadsheet.de","20.1.6.0","DevExpress.XtraSpreadsheet.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.ja","20.1.6.0","DevExpress.ExpressApp.Scheduler.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotGrid.Web.de","20.1.6.0","DevExpress.ExpressApp.PivotGrid.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Ribbon","20.1.6.0","DevExpress.Xpf.Ribbon.v20.1.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.PdfViewer.ja","20.1.6.0","DevExpress.Xpf.PdfViewer.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.ExpressApp.Scheduler.Win.ja","20.1.6.0","DevExpress.ExpressApp.Scheduler.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotChart.Web.de","20.1.6.0","DevExpress.ExpressApp.PivotChart.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.HtmlPropertyEditor.Win.ru","20.1.6.0","DevExpress.ExpressApp.HtmlPropertyEditor.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Controls.ru","20.1.6.0","DevExpress.Xpf.Controls.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.ExpressApp.Office.Web.ja","20.1.6.0","DevExpress.ExpressApp.Office.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotGrid.Web.ja","20.1.6.0","DevExpress.ExpressApp.PivotGrid.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Win.ru","20.1.6.0","DevExpress.ExpressApp.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Reporting.Common.ja","20.1.6.0","DevExpress.XtraReports.v20.1.Web.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Reporting.Common.ja","20.1.6.0","DevExpress.XtraReports.v20.1.Web.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.FileAttachment.Mobile","20.1.6.0","DevExpress.ExpressApp.FileAttachment.Mobile.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotGrid.es","20.1.6.0","DevExpress.ExpressApp.PivotGrid.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotGrid.es","20.1.6.0","DevExpress.ExpressApp.PivotGrid.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.WindowsDesktop.Scheduler.Core.ja","20.1.6.0","DevExpress.XtraScheduler.v20.1.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.ExpressApp.StateMachine.de","20.1.6.0","DevExpress.ExpressApp.StateMachine.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.StateMachine.de","20.1.6.0","DevExpress.ExpressApp.StateMachine.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.ReportsV2.ru","20.1.6.0","DevExpress.ExpressApp.ReportsV2.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.ru","20.1.6.0","DevExpress.ExpressApp.ReportsV2.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Dashboards.Web","20.1.6.0","DevExpress.ExpressApp.Dashboards.Web.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Web.ru","20.1.6.0","DevExpress.ExpressApp.FileAttachment.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Office.ja","20.1.6.0","DevExpress.Web.ASPxRichEdit.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Office.ja","20.1.6.0","DevExpress.Web.ASPxSpreadsheet.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Pdf.Core.ja","20.1.6.0","DevExpress.Pdf.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.FileAttachment.Win.es","20.1.6.0","DevExpress.ExpressApp.FileAttachment.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Web.de","20.1.6.0","DevExpress.ExpressApp.ReportsV2.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.LayoutControl.ru","20.1.6.0","DevExpress.Xpf.LayoutControl.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.ExpressApp.Mobile.ru","20.1.6.0","DevExpress.ExpressApp.Mobile.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Gauges","20.1.6.0","DevExpress.Xpf.Gauges.v20.1.Design.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Gauges","20.1.6.0","DevExpress.Xpf.Gauges.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Grid.Core.ru","20.1.6.0","DevExpress.Xpf.Grid.v20.1.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Scheduler.ja","20.1.6.0","DevExpress.Xpf.Scheduler.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Map.Core.ja","20.1.6.0","DevExpress.Map.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.WindowsDesktop.Sparkline.Core.ru","20.1.6.0","DevExpress.Sparkline.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Scheduler.es","20.1.6.0","DevExpress.ExpressApp.Scheduler.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Scaffolding.Core.ja","20.1.6.0","DevExpress.Mvvm.v20.1.DataModel.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Office.Web.ru","20.1.6.0","DevExpress.ExpressApp.Office.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Scheduler.es","20.1.6.0","DevExpress.Xpf.Scheduler.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.de","20.1.6.0","DevExpress.ExpressApp.Workflow.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Win.ru","20.1.6.0","DevExpress.ExpressApp.ReportsV2.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.PropertyGrid.ru","20.1.6.0","DevExpress.Xpf.PropertyGrid.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Gauges.de","20.1.6.0","DevExpress.Xpf.Gauges.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Mvvm.DataModel.EFCore","20.1.6.0","DevExpress.Mvvm.v20.1.DataModel.EFCore.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Spreadsheet.ja","20.1.6.0","DevExpress.Xpf.Spreadsheet.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Gauges.Core.ru","20.1.6.0","DevExpress.XtraGauges.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.FileAttachment.Win.ja","20.1.6.0","DevExpress.ExpressApp.FileAttachment.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Web.ja","20.1.6.0","DevExpress.ExpressApp.ReportsV2.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Notifications.Web.ja","20.1.6.0","DevExpress.ExpressApp.Notifications.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotChart.Web.ja","20.1.6.0","DevExpress.ExpressApp.PivotChart.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Scaffolding.Core.ru","20.1.6.0","DevExpress.Mvvm.v20.1.DataModel.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Scaffolding.Core.de","20.1.6.0","DevExpress.Mvvm.v20.1.DataModel.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.FileAttachment.Web.de","20.1.6.0","DevExpress.ExpressApp.FileAttachment.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Ribbon.es","20.1.6.0","DevExpress.Xpf.Ribbon.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Gauges.es","20.1.6.0","DevExpress.Xpf.Gauges.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Web.ru","20.1.6.0","DevExpress.ExpressApp.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Maps.Mobile.ru","20.1.6.0","DevExpress.ExpressApp.Maps.Mobile.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Mvvm.DataModel.es","20.1.6.0","DevExpress.Mvvm.v20.1.DataModel.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Ribbon.ru","20.1.6.0","DevExpress.Xpf.Ribbon.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Dialogs.Core.es","20.1.6.0","DevExpress.Dialogs.v20.1.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.SpellChecker.es","20.1.6.0","DevExpress.Xpf.SpellChecker.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.DocumentViewer.Core.ja","20.1.6.0","DevExpress.Xpf.DocumentViewer.v20.1.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Printing.Core.ja","20.1.6.0","DevExpress.Printing.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Workflow.Win.ru","20.1.6.0","DevExpress.ExpressApp.Workflow.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Dialogs.Core.de","20.1.6.0","DevExpress.Dialogs.v20.1.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.NavBar.ja","20.1.6.0","DevExpress.Xpf.NavBar.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Mvvm.DataModel","20.1.6.0","DevExpress.Mvvm.v20.1.DataModel.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Printing.es","20.1.6.0","DevExpress.Xpf.Printing.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.NavBar.de","20.1.6.0","DevExpress.Xpf.NavBar.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.DataAccess.ja","20.1.6.0","DevExpress.DataAccess.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.WindowsDesktop.Office.Core.ja","20.1.6.0","DevExpress.Office.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.Win.Gauges.ja","20.1.6.0","DevExpress.XtraGauges.v20.1.Presets.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Charts.ja","20.1.6.0","DevExpress.XtraCharts.v20.1.Wizard.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.HtmlPropertyEditor.Web","20.1.6.0","DevExpress.ExpressApp.HtmlPropertyEditor.Web.v20.1.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Mvvm.DataModel.ru","20.1.6.0","DevExpress.Mvvm.v20.1.DataModel.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Controls.es","20.1.6.0","DevExpress.Xpf.Controls.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.PropertyGrid.de","20.1.6.0","DevExpress.Xpf.PropertyGrid.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Sparkline.Core.es","20.1.6.0","DevExpress.Sparkline.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.PivotChart.Win.de","20.1.6.0","DevExpress.ExpressApp.PivotChart.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Scheduler.de","20.1.6.0","DevExpress.XtraScheduler.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Gauges.ja","20.1.6.0","DevExpress.Xpf.Gauges.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Charts.ja","20.1.6.0","DevExpress.Xpf.Charts.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotChart.Win.ru","20.1.6.0","DevExpress.ExpressApp.PivotChart.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Maps.Mobile.ja","20.1.6.0","DevExpress.ExpressApp.Maps.Mobile.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.de","20.1.6.0","DevExpress.ExpressApp.ReportsV2.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.de","20.1.6.0","DevExpress.ExpressApp.ReportsV2.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Scheduler.Win.es","20.1.6.0","DevExpress.ExpressApp.Scheduler.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Gantt.ru","20.1.6.0","DevExpress.Xpf.Gantt.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Win.SchedulerReporting.de","20.1.6.0","DevExpress.XtraScheduler.v20.1.Reporting.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Gauges.ja","20.1.6.0","DevExpress.Xpf.Gauges.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Pdf.Core.es","20.1.6.0","DevExpress.Pdf.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.Wpf.SpellChecker.ru","20.1.6.0","DevExpress.Xpf.SpellChecker.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Gauges.ru","20.1.6.0","DevExpress.Xpf.Gauges.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.ExpressApp.Validation.Win.de","20.1.6.0","DevExpress.ExpressApp.Validation.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.SpellChecker.es","20.1.6.0","DevExpress.Xpf.SpellChecker.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Sparkline.Core.ja","20.1.6.0","DevExpress.Sparkline.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.Win.es","20.1.6.0","DevExpress.XtraNavBar.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.es","20.1.6.0","DevExpress.XtraWizard.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Web.es","20.1.6.0","DevExpress.ExpressApp.ReportsV2.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.NavBar.es","20.1.6.0","DevExpress.Xpf.NavBar.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Map.Core.de","20.1.6.0","DevExpress.Map.v20.1.Core.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.Wpf.Charts.ru","20.1.6.0","DevExpress.Xpf.Charts.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Ribbon.ja","20.1.6.0","DevExpress.Xpf.Ribbon.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.PdfViewer.ja","20.1.6.0","DevExpress.Xpf.PdfViewer.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.PdfViewer.ja","20.1.6.0","DevExpress.XtraPdfViewer.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Charts.de","20.1.6.0","DevExpress.Xpf.Charts.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards.Win.de","20.1.6.0","DevExpress.ExpressApp.Dashboards.Win.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Gantt.es","20.1.6.0","DevExpress.Xpf.Gantt.v20.1.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.ExpressApp.Web.es","20.1.6.0","DevExpress.ExpressApp.Web.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.ja","20.1.6.0","DevExpress.ExpressApp.ReportsV2.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.ja","20.1.6.0","DevExpress.ExpressApp.ReportsV2.v20.1.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.Wpf.PropertyGrid.ru","20.1.6.0","DevExpress.Xpf.PropertyGrid.v20.1.resources.dll",".NETFramework,Version=v4.5.2"
