"Package","Version","Assembly","DotNetFramework"
"devexpress.web","17.1.8","DevExpress.Web.ASPxHtmlEditor.v17.1.dll","Any,Version=v0.0"
"devexpress.web","17.1.8","DevExpress.Web.ASPxPivotGrid.v17.1.dll","Any,Version=v0.0"
"devexpress.web","17.1.8","DevExpress.Web.ASPxSpellChecker.v17.1.dll","Any,Version=v0.0"
"devexpress.web","17.1.8","DevExpress.Web.ASPxTreeList.v17.1.dll","Any,Version=v0.0"
"devexpress.web","17.1.8","DevExpress.Web.Resources.v17.1.dll","Any,Version=v0.0"
"devexpress.web","17.1.8","DevExpress.Web.v17.1.dll","Any,Version=v0.0"
"devexpress.win.gauges","17.1.8","DevExpress.XtraGauges.v17.1.Presets.dll","Any,Version=v0.0"
"devexpress.win.gauges","17.1.8","DevExpress.XtraGauges.v17.1.Win.dll","Any,Version=v0.0"
"devexpress.win.dashboard","17.1.8","DevExpress.Dashboard.v17.1.Win.dll","Any,Version=v0.0"
"devexpress.win.pdfviewer","17.1.8","DevExpress.XtraPdfViewer.v17.1.dll","Any,Version=v0.0"
"devexpress.web.reporting","17.1.8","DevExpress.XtraReports.v17.1.Web.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraBars.v17.1.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraEditors.v17.1.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraGrid.v17.1.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraLayout.v17.1.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraNavBar.v17.1.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraPivotGrid.v17.1.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraPrinting.v17.1.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraTreeList.v17.1.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraVerticalGrid.v17.1.dll","Any,Version=v0.0"
"devexpress.win","17.1.8","DevExpress.XtraWizard.v17.1.dll","Any,Version=v0.0"
"devexpress.win.richedit","17.1.8","DevExpress.XtraRichEdit.v17.1.dll","Any,Version=v0.0"
"devexpress.win.richedit","17.1.8","DevExpress.XtraRichEdit.v17.1.Extensions.dll","Any,Version=v0.0"
"devexpress.win.spellchecker","17.1.8","DevExpress.XtraSpellChecker.v17.1.dll","Any,Version=v0.0"
"devexpress.win.treemap","17.1.8","DevExpress.XtraTreeMap.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.charts","17.1.8","DevExpress.Xpf.Charts.v17.1.dll","Any,Version=v0.0"
"devexpress.web.themes","17.1.8","DevExpress.Web.ASPxThemes.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.grid","17.1.8","DevExpress.Xpf.Grid.v17.1.Core.dll","Any,Version=v0.0"
"devexpress.wpf.grid","17.1.8","DevExpress.Xpf.Grid.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.grid","17.1.8","DevExpress.Xpf.Grid.v17.1.Extensions.dll","Any,Version=v0.0"
"devexpress.wpf.map","17.1.8","DevExpress.Xpf.Map.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.diagram","17.1.8","DevExpress.Xpf.Diagram.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.pdfviewer","17.1.8","DevExpress.Xpf.PdfViewer.v17.1.dll","Any,Version=v0.0"
"devexpress.win.charts","17.1.8","DevExpress.XtraCharts.v17.1.Extensions.dll","Any,Version=v0.0"
"devexpress.win.charts","17.1.8","DevExpress.XtraCharts.v17.1.UI.dll","Any,Version=v0.0"
"devexpress.win.charts","17.1.8","DevExpress.XtraCharts.v17.1.Wizard.dll","Any,Version=v0.0"
"devexpress.wpf.printing","17.1.8","DevExpress.Xpf.Printing.v17.1.dll","Any,Version=v0.0"
"devexpress.win.diagram","17.1.8","DevExpress.XtraDiagram.v17.1.dll","Any,Version=v0.0"
"devexpress.win.bonusskins","17.1.8","DevExpress.BonusSkins.v17.1.dll","Any,Version=v0.0"
"devexpress.win.map","17.1.8","DevExpress.XtraMap.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.reporting","17.1.8","DevExpress.Xpf.DataAccess.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.reporting","17.1.8","DevExpress.Xpf.ReportDesigner.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.scheduler","17.1.8","DevExpress.Xpf.Scheduler.v17.1.dll","Any,Version=v0.0"
"devexpress.win.reporting","17.1.8","DevExpress.XtraReports.v17.1.Extensions.dll","Any,Version=v0.0"
"devexpress.wpf.spreadsheet","17.1.8","DevExpress.Xpf.Spreadsheet.v17.1.dll","Any,Version=v0.0"
"devexpress.win.scheduler","17.1.8","DevExpress.XtraScheduler.v17.1.dll","Any,Version=v0.0"
"devexpress.win.scheduler","17.1.8","DevExpress.XtraScheduler.v17.1.Extensions.dll","Any,Version=v0.0"
"devexpress.wpf.themes.lightgray","17.1.8","DevExpress.Xpf.Themes.LightGray.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.metropolislight","17.1.8","DevExpress.Xpf.Themes.MetropolisLight.v17.1.dll","Any,Version=v0.0"
"devexpress.win.spreadsheet","17.1.8","DevExpress.XtraSpreadsheet.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.carousel","17.1.8","DevExpress.Xpf.Carousel.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2007blue","17.1.8","DevExpress.Xpf.Themes.Office2007Blue.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2010black","17.1.8","DevExpress.Xpf.Themes.Office2010Black.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2010silver","17.1.8","DevExpress.Xpf.Themes.Office2010Silver.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.core","17.1.8","DevExpress.Xpf.Core.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.core","17.1.8","DevExpress.Xpf.Core.v17.1.Extensions.dll","Any,Version=v0.0"
"devexpress.wpf.gauges","17.1.8","DevExpress.Xpf.Gauges.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2013darkgray","17.1.8","DevExpress.Xpf.Themes.Office2013DarkGray.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.layout","17.1.8","DevExpress.Xpf.LayoutControl.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2016black","17.1.8","DevExpress.Xpf.Themes.Office2016Black.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2016colorfulse","17.1.8","DevExpress.Xpf.Themes.Office2016ColorfulSE.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","17.1.8","DevExpress.Xpf.Accordion.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","17.1.8","DevExpress.Xpf.Controls.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","17.1.8","DevExpress.Xpf.Docking.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","17.1.8","DevExpress.Xpf.Layout.v17.1.Core.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","17.1.8","DevExpress.Xpf.NavBar.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","17.1.8","DevExpress.Xpf.Ribbon.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2016white","17.1.8","DevExpress.Xpf.Themes.Office2016White.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.pivotgrid","17.1.8","DevExpress.Xpf.PivotGrid.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.richedit","17.1.8","DevExpress.Xpf.RichEdit.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.propertygrid","17.1.8","DevExpress.Xpf.PropertyGrid.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.spellchecker","17.1.8","DevExpress.Xpf.SpellChecker.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.seven","17.1.8","DevExpress.Xpf.Themes.Seven.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.vs2010","17.1.8","DevExpress.Xpf.Themes.VS2010.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.dxstyle","17.1.8","DevExpress.Xpf.Themes.DXStyle.v17.1.dll","Any,Version=v0.0"
"devexpress.xpo","17.1.8","DevExpress.Xpo.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.metropolisdark","17.1.8","DevExpress.Xpf.Themes.MetropolisDark.v17.1.dll","Any,Version=v0.0"
"devextreme.aspnet.mvc","17.1.8","DevExtreme.AspNet.Mvc.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2007black","17.1.8","DevExpress.Xpf.Themes.Office2007Black.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2007silver","17.1.8","DevExpress.Xpf.Themes.Office2007Silver.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2010blue","17.1.8","DevExpress.Xpf.Themes.Office2010Blue.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2013","17.1.8","DevExpress.Xpf.Themes.Office2013.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2013lightgray","17.1.8","DevExpress.Xpf.Themes.Office2013LightGray.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2016colorful","17.1.8","DevExpress.Xpf.Themes.Office2016Colorful.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2016darkgrayse","17.1.8","DevExpress.Xpf.Themes.Office2016DarkGraySE.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2016whitese","17.1.8","DevExpress.Xpf.Themes.Office2016WhiteSE.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.treemap","17.1.8","DevExpress.Xpf.TreeMap.v17.1.dll","Any,Version=v0.0"
"devexpress.wpf.themes.touchlinedark","17.1.8","DevExpress.Xpf.Themes.TouchlineDark.v17.1.dll","Any,Version=v0.0"
"devextreme.aspnet.core","17.1.8","DevExtreme.AspNet.Core.dll",".NETFramework,Version=v4.5.1"
"devextreme.aspnet.core","17.1.8","DevExtreme.AspNet.Core.dll",".NETStandard,Version=v1.6"
