"Package","Version","Assembly","DotNetFramework"
"devexpress.win","16.2.9","DevExpress.XtraPivotGrid.v16.2.dll","Any,Version=v0.0"
"devexpress.win","16.2.9","DevExpress.XtraPrinting.v16.2.dll","Any,Version=v0.0"
"devexpress.win","16.2.9","DevExpress.XtraTreeList.v16.2.dll","Any,Version=v0.0"
"devexpress.win","16.2.9","DevExpress.XtraVerticalGrid.v16.2.dll","Any,Version=v0.0"
"devexpress.win","16.2.9","DevExpress.XtraWizard.v16.2.dll","Any,Version=v0.0"
"devexpress.win.bonusskins","16.2.9","DevExpress.BonusSkins.v16.2.dll","Any,Version=v0.0"
"devexpress.win.dashboard","16.2.9","DevExpress.Dashboard.v16.2.Win.dll","Any,Version=v0.0"
"devexpress.win.gauges","16.2.9","DevExpress.XtraGauges.v16.2.Presets.dll","Any,Version=v0.0"
"devexpress.win.gauges","16.2.9","DevExpress.XtraGauges.v16.2.Win.dll","Any,Version=v0.0"
"devexpress.win.richedit","16.2.9","DevExpress.XtraRichEdit.v16.2.dll","Any,Version=v0.0"
"devexpress.win.richedit","16.2.9","DevExpress.XtraRichEdit.v16.2.Extensions.dll","Any,Version=v0.0"
"devexpress.win.spellchecker","16.2.9","DevExpress.XtraSpellChecker.v16.2.dll","Any,Version=v0.0"
"devexpress.win.reporting","16.2.9","DevExpress.XtraReports.v16.2.Extensions.dll","Any,Version=v0.0"
"devexpress.win.treemap","16.2.9","DevExpress.XtraTreeMap.v16.2.dll","Any,Version=v0.0"
"devexpress.win.scheduler","16.2.9","DevExpress.XtraScheduler.v16.2.dll","Any,Version=v0.0"
"devexpress.win.scheduler","16.2.9","DevExpress.XtraScheduler.v16.2.Extensions.dll","Any,Version=v0.0"
"devexpress.wpf.charts","16.2.9","DevExpress.Xpf.Charts.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.diagram","16.2.9","DevExpress.Xpf.Diagram.v16.2.dll","Any,Version=v0.0"
"devexpress.win.spreadsheet","16.2.9","DevExpress.XtraSpreadsheet.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.layout","16.2.9","DevExpress.Xpf.LayoutControl.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.carousel","16.2.9","DevExpress.Xpf.Carousel.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.map","16.2.9","DevExpress.Xpf.Map.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.pdfviewer","16.2.9","DevExpress.Xpf.PdfViewer.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.printing","16.2.9","DevExpress.Xpf.Printing.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.core","16.2.9","DevExpress.Xpf.Core.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.core","16.2.9","DevExpress.Xpf.Core.v16.2.Extensions.dll","Any,Version=v0.0"
"devexpress.wpf.reporting","16.2.9","DevExpress.Xpf.DataAccess.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.reporting","16.2.9","DevExpress.Xpf.ReportDesigner.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.gauges","16.2.9","DevExpress.Xpf.Gauges.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.grid","16.2.9","DevExpress.Xpf.Grid.v16.2.Core.dll","Any,Version=v0.0"
"devexpress.wpf.grid","16.2.9","DevExpress.Xpf.Grid.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.grid","16.2.9","DevExpress.Xpf.Grid.v16.2.Extensions.dll","Any,Version=v0.0"
"devexpress.wpf.scheduler","16.2.9","DevExpress.Xpf.Scheduler.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.dxstyle","16.2.9","DevExpress.Xpf.Themes.DXStyle.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","16.2.9","DevExpress.Xpf.Controls.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","16.2.9","DevExpress.Xpf.Docking.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","16.2.9","DevExpress.Xpf.Layout.v16.2.Core.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","16.2.9","DevExpress.Xpf.NavBar.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.navigation","16.2.9","DevExpress.Xpf.Ribbon.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.pivotgrid","16.2.9","DevExpress.Xpf.PivotGrid.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.metropolisdark","16.2.9","DevExpress.Xpf.Themes.MetropolisDark.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.propertygrid","16.2.9","DevExpress.Xpf.PropertyGrid.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2007black","16.2.9","DevExpress.Xpf.Themes.Office2007Black.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.richedit","16.2.9","DevExpress.Xpf.RichEdit.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2007silver","16.2.9","DevExpress.Xpf.Themes.Office2007Silver.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.spellchecker","16.2.9","DevExpress.Xpf.SpellChecker.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2010blue","16.2.9","DevExpress.Xpf.Themes.Office2010Blue.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.lightgray","16.2.9","DevExpress.Xpf.Themes.LightGray.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.metropolislight","16.2.9","DevExpress.Xpf.Themes.MetropolisLight.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2013","16.2.9","DevExpress.Xpf.Themes.Office2013.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2013lightgray","16.2.9","DevExpress.Xpf.Themes.Office2013LightGray.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2007blue","16.2.9","DevExpress.Xpf.Themes.Office2007Blue.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2016colorful","16.2.9","DevExpress.Xpf.Themes.Office2016Colorful.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2010black","16.2.9","DevExpress.Xpf.Themes.Office2010Black.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.seven","16.2.9","DevExpress.Xpf.Themes.Seven.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2010silver","16.2.9","DevExpress.Xpf.Themes.Office2010Silver.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.vs2010","16.2.9","DevExpress.Xpf.Themes.VS2010.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2013darkgray","16.2.9","DevExpress.Xpf.Themes.Office2013DarkGray.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.vs2017dark","16.2.9","DevExpress.Xpf.Themes.VS2017Dark.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.treemap","16.2.9","DevExpress.Xpf.TreeMap.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2016black","16.2.9","DevExpress.Xpf.Themes.Office2016Black.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.office2016white","16.2.9","DevExpress.Xpf.Themes.Office2016White.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.touchlinedark","16.2.9","DevExpress.Xpf.Themes.TouchlineDark.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.vs2017blue","16.2.9","DevExpress.Xpf.Themes.VS2017Blue.v16.2.dll","Any,Version=v0.0"
"devexpress.wpf.themes.vs2017light","16.2.9","DevExpress.Xpf.Themes.VS2017Light.v16.2.dll","Any,Version=v0.0"
"devexpress.xpo","16.2.9","DevExpress.Xpo.v16.2.dll","Any,Version=v0.0"
