"Package","Version","Assembly","DotNetFramework"
"DevExpress.ExpressApp.Notifications.ja","19.2.5.0","DevExpress.ExpressApp.Notifications.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Web.es","19.2.5.0","DevExpress.ExpressApp.ReportsV2.Web.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotChart.Win.es","19.2.5.0","DevExpress.ExpressApp.PivotChart.Win.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.PivotChart.Web.es","19.2.5.0","DevExpress.ExpressApp.PivotChart.Web.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ViewVariantsModule.ru","19.2.5.0","DevExpress.ExpressApp.ViewVariantsModule.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.Win.ja","19.2.5.0","DevExpress.ExpressApp.Scheduler.Win.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Web.de","19.2.5.0","DevExpress.ExpressApp.ReportsV2.Web.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.StateMachine.ru","19.2.5.0","DevExpress.ExpressApp.StateMachine.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Web.ja","19.2.5.0","DevExpress.ExpressApp.ReportsV2.Web.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Validation.de","19.2.5.0","DevExpress.ExpressApp.Validation.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.ru","19.2.5.0","DevExpress.ExpressApp.Scheduler.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Security.Xpo.es","19.2.5.0","DevExpress.ExpressApp.Security.Xpo.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ScriptRecorder.Win.de","19.2.5.0","DevExpress.ExpressApp.ScriptRecorder.Win.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.de","19.2.5.0","DevExpress.ExpressApp.Scheduler.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Security.Xpo.de","19.2.5.0","DevExpress.ExpressApp.Security.Xpo.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Charts.de","19.2.5.0","DevExpress.XtraCharts.v19.2.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.ExpressApp.ReportsV2.Win.es","19.2.5.0","DevExpress.ExpressApp.ReportsV2.Win.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.StateMachine.de","19.2.5.0","DevExpress.ExpressApp.StateMachine.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.Web.de","19.2.5.0","DevExpress.ExpressApp.Scheduler.Web.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Validation.Win.es","19.2.5.0","DevExpress.ExpressApp.Validation.Win.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ScriptRecorder.es","19.2.5.0","DevExpress.ExpressApp.ScriptRecorder.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.Win.ja","19.2.5.0","DevExpress.ExpressApp.Workflow.Win.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler","19.2.5.0","DevExpress.ExpressApp.Scheduler.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Web","19.2.5.0","DevExpress.ExpressApp.ReportsV2.Web.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.EasyTest.WinAdapter","19.2.5.0","DevExpress.ExpressApp.EasyTest.WinAdapter.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Dashboards","19.2.5.0","DevExpress.ExpressApp.Dashboards.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.Win","19.2.5.0","DevExpress.ExpressApp.Workflow.Win.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Workflow.Win","19.2.5.0","DevExpress.Workflow.Activities.v19.2.Design.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ru","19.2.5.0","DevExpress.ExpressApp.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Scheduler.Win","19.2.5.0","DevExpress.ExpressApp.Scheduler.Win.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ScriptRecorder","19.2.5.0","DevExpress.ExpressApp.ScriptRecorder.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ScriptRecorder","19.2.5.0","DevExpress.ExpressApp.ScriptRecorder.v19.2.dll",".NETStandard,Version=v2.0"
"DevExpress.ExpressApp.Scheduler.Web","19.2.5.0","DevExpress.ExpressApp.Scheduler.Web.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Scaffolding.Core.ja","19.2.5.0","DevExpress.Mvvm.v19.2.DataModel.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Scaffolding.Core.de","19.2.5.0","DevExpress.Mvvm.v19.2.DataModel.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Security.Xpo","19.2.5.0","DevExpress.ExpressApp.Security.Xpo.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Security.Xpo","19.2.5.0","DevExpress.ExpressApp.Security.Xpo.v19.2.dll",".NETStandard,Version=v2.0"
"DevExpress.Win.es","19.2.5.0","DevExpress.XtraNavBar.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.es","19.2.5.0","DevExpress.XtraWizard.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.ReportsV2.Mobile","19.2.5.0","DevExpress.ExpressApp.ReportsV2.Mobile.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Reporting.WCF","19.2.5.0","DevExpress.XtraReports.v19.2.Service.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Web","19.2.5.0","DevExpress.ExpressApp.Web.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.ExpressApp.Win","19.2.5.0","DevExpress.ExpressApp.Win.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Gauges.ru","19.2.5.0","DevExpress.XtraGauges.v19.2.Presets.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Dashboard.Common.es","19.2.5.0","DevExpress.Dashboard.v19.2.Web.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Dashboard.Common.es","19.2.5.0","DevExpress.Dashboard.v19.2.Web.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.Win.Dashboard.ru","19.2.5.0","DevExpress.Dashboard.v19.2.Win.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Dialogs","19.2.5.0","DevExpress.XtraDialogs.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win","19.2.5.0","DevExpress.XtraNavBar.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win","19.2.5.0","DevExpress.XtraWizard.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.es","19.2.5.0","DevExpress.Web.ASPxDiagram.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.es","19.2.5.0","DevExpress.Web.ASPxHtmlEditor.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.es","19.2.5.0","DevExpress.Web.ASPxSpellChecker.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.es","19.2.5.0","DevExpress.Web.ASPxTreeList.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.es","19.2.5.0","DevExpress.Web.Resources.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.es","19.2.5.0","DevExpress.Web.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Gauges","19.2.5.0","DevExpress.XtraGauges.v19.2.Presets.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Gauges","19.2.5.0","DevExpress.XtraGauges.v19.2.Win.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Visualization","19.2.5.0","DevExpress.Web.ASPxGauges.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Visualization","19.2.5.0","DevExpress.XtraCharts.v19.2.Web.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.RichEdit.Core","19.2.5.0","DevExpress.RichEdit.v19.2.Core.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Win.PdfViewer.es","19.2.5.0","DevExpress.XtraPdfViewer.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Scheduler.es","19.2.5.0","DevExpress.XtraScheduler.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Office.ru","19.2.5.0","DevExpress.Web.ASPxRichEdit.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Office.ru","19.2.5.0","DevExpress.Web.ASPxSpreadsheet.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Scheduler.ja","19.2.5.0","DevExpress.XtraScheduler.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Reporting.de","19.2.5.0","DevExpress.XtraReports.v19.2.Extensions.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.SchedulerReporting.ja","19.2.5.0","DevExpress.XtraScheduler.v19.2.Reporting.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Snap.es","19.2.5.0","DevExpress.Snap.v19.2.Extensions.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Snap.es","19.2.5.0","DevExpress.Snap.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Gauges.Core.es","19.2.5.0","DevExpress.XtraGauges.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Web.Dashboard.Common.de","19.2.5.0","DevExpress.Dashboard.v19.2.Web.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Dashboard.Common.de","19.2.5.0","DevExpress.Dashboard.v19.2.Web.resources.dll",".NETStandard,Version=v2.0"
"DevExpress.Win.SchedulerExtensions.de","19.2.5.0","DevExpress.XtraScheduler.v19.2.Extensions.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.SpellChecker.es","19.2.5.0","DevExpress.XtraSpellChecker.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Office.es","19.2.5.0","DevExpress.Web.ASPxRichEdit.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Office.es","19.2.5.0","DevExpress.Web.ASPxSpreadsheet.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Reporting.ja","19.2.5.0","DevExpress.XtraReports.v19.2.Extensions.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.SpellChecker.ja","19.2.5.0","DevExpress.XtraSpellChecker.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Diagram.Core.ru","19.2.5.0","DevExpress.Diagram.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.ExpressApp.Notifications.Web.es","19.2.5.0","DevExpress.ExpressApp.Notifications.Web.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Web.Scheduler.es","19.2.5.0","DevExpress.Web.ASPxScheduler.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.DataAccess.de","19.2.5.0","DevExpress.DataAccess.v19.2.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Win.SpellChecker.ru","19.2.5.0","DevExpress.XtraSpellChecker.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Snap.de","19.2.5.0","DevExpress.Snap.v19.2.Extensions.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Snap.de","19.2.5.0","DevExpress.Snap.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Spreadsheet.es","19.2.5.0","DevExpress.XtraSpreadsheet.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.RichEdit.de","19.2.5.0","DevExpress.XtraRichEdit.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Snap","19.2.5.0","DevExpress.Snap.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Snap","19.2.5.0","DevExpress.Snap.v19.2.Extensions.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.SpellChecker","19.2.5.0","DevExpress.XtraSpellChecker.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Win.Spreadsheet","19.2.5.0","DevExpress.XtraSpreadsheet.v19.2.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Office.Core.de","19.2.5.0","DevExpress.Office.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Mvvm.DataModel.ru","19.2.5.0","DevExpress.Mvvm.v19.2.DataModel.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Mvvm.DataModel.es","19.2.5.0","DevExpress.Mvvm.v19.2.DataModel.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.PivotGrid.Core.ru","19.2.5.0","DevExpress.PivotGrid.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Controls.ja","19.2.5.0","DevExpress.Xpf.Controls.v19.2.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Sparkline.Core.de","19.2.5.0","DevExpress.Sparkline.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Pdf.Core.es","19.2.5.0","DevExpress.Pdf.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Controls.ru","19.2.5.0","DevExpress.Xpf.Controls.v19.2.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Mvvm.DataModel.EFCore","19.2.5.0","DevExpress.Mvvm.v19.2.DataModel.EFCore.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.RichEdit.Core.ja","19.2.5.0","DevExpress.RichEdit.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Win.Dashboard.es","19.2.5.0","DevExpress.Dashboard.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Win.Dashboard.es","19.2.5.0","DevExpress.Dashboard.v19.2.Win.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Mvvm.ViewModel","19.2.5.0","DevExpress.Mvvm.v19.2.ViewModel.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Dialogs.Core","19.2.5.0","DevExpress.Dialogs.v19.2.Core.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Spreadsheet.Core.ru","19.2.5.0","DevExpress.Spreadsheet.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Core.Extensions","19.2.5.0","DevExpress.Xpf.Core.v19.2.Extensions.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Docking.es","19.2.5.0","DevExpress.Xpf.Docking.v19.2.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Docking.ja","19.2.5.0","DevExpress.Xpf.Docking.v19.2.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Win.Dashboard.ja","19.2.5.0","DevExpress.Dashboard.v19.2.Core.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Win.Dashboard.ja","19.2.5.0","DevExpress.Dashboard.v19.2.Win.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Gauges.Core","19.2.5.0","DevExpress.XtraGauges.v19.2.Core.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.NavBar.ru","19.2.5.0","DevExpress.Xpf.NavBar.v19.2.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Ribbon.de","19.2.5.0","DevExpress.Xpf.Ribbon.v19.2.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Accordion","19.2.5.0","DevExpress.Xpf.Accordion.v19.2.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Gantt.ru","19.2.5.0","DevExpress.Xpf.Gantt.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.Wpf.Grid.Core.de","19.2.5.0","DevExpress.Xpf.Grid.v19.2.Core.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Dashboard","19.2.5.0","DevExpress.Dashboard.v19.2.Wpf.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Dashboard","19.2.5.0","DevExpress.Xpf.Dashboard.v19.2.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.PivotGrid.Core","19.2.5.0","DevExpress.PivotGrid.v19.2.Core.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Scheduler.ja","19.2.5.0","DevExpress.Xpf.Scheduler.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
"DevExpress.WindowsDesktop.Wpf.Controls","19.2.5.0","DevExpress.Xpf.Controls.v19.2.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Charts","19.2.5.0","DevExpress.XtraCharts.v19.2.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Data","19.2.5.0","DevExpress.Data.v19.2.dll",".NETCoreApp,Version=v3.0"
"DevExpress.WindowsDesktop.Wpf.Ribbon.es","19.2.5.0","DevExpress.Xpf.Ribbon.v19.2.resources.dll",".NETCoreApp,Version=v3.0"
"DevExpress.Wpf.Core.es","19.2.5.0","DevExpress.Xpf.Core.v19.2.resources.dll",".NETFramework,Version=v4.5.2"
